(41.05622482299805, 28.81980323791504)
(41.05622482299805, 28.81980323791504)
(41.05622100830078, 28.81980323791504)
(41.05622100830078, 28.81980323791504)
(41.056217193603516, 28.81980323791504)
(41.05621337890625, 28.81980323791504)
(41.056217193603516, 28.81980323791504)
(41.056217193603516, 28.81980323791504)
(41.05622100830078, 28.81980323791504)
(41.05622100830078, 28.81980323791504)
(41.05622482299805, 28.819805145263672)
(41.05622482299805, 28.819805145263672)
(41.05622100830078, 28.819805145263672)
(41.05622100830078, 28.819805145263672)
(41.05622482299805, 28.819807052612305)
(41.05622863769531, 28.819807052612305)
(41.05622863769531, 28.819807052612305)
(41.05622863769531, 28.819808959960938)
(41.05623245239258, 28.819808959960938)
(41.05623245239258, 28.81981086730957)
(41.05623245239258, 28.81981086730957)
(41.056236267089844, 28.819812774658203)
(41.056236267089844, 28.819812774658203)
(41.05624008178711, 28.819814682006836)
(41.05624008178711, 28.819814682006836)
(41.056243896484375, 28.81981658935547)
(41.056251525878906, 28.8198184967041)
(41.05625915527344, 28.819822311401367)
(41.056270599365234, 28.81982421875)
(41.05628204345703, 28.819826126098633)
(41.05628967285156, 28.819828033447266)
(41.05630111694336, 28.81983184814453)
(41.056312561035156, 28.819835662841797)
(41.05632781982422, 28.819841384887695)
(41.056339263916016, 28.819849014282227)
(41.05635070800781, 28.819852828979492)
(41.056358337402344, 28.81985855102539)
(41.056365966796875, 28.819860458374023)
(41.056373596191406, 28.81986427307129)
(41.05637741088867, 28.819866180419922)
(41.0563850402832, 28.819868087768555)
(41.056392669677734, 28.819869995117188)
(41.056396484375, 28.819873809814453)
(41.056400299072266, 28.819873809814453)
(41.05640411376953, 28.81987762451172)
(41.05641555786133, 28.81988525390625)
(41.05642318725586, 28.81989288330078)
(41.05643081665039, 28.81989860534668)
(41.05643844604492, 28.819902420043945)
(41.05644989013672, 28.819910049438477)
(41.05645751953125, 28.819915771484375)
(41.05646896362305, 28.819923400878906)
(41.05647659301758, 28.819929122924805)
(41.056488037109375, 28.81993293762207)
(41.056495666503906, 28.819936752319336)
(41.05650329589844, 28.819942474365234)
(41.05651092529297, 28.8199462890625)
